text	problematic
&#8220;@LoveLifeEst13: lmao @West305 &amp; Aero sound young af talking bout hoes n weed n shit&#8221; @Finesse_iAm brah you gotta listen to this shit	0
Fuck you then bitch shove that work up your A-S-S	0
RT @OTDsFinest: ......Roses&#127801;Are red Violets are blue.. You ain't gonna know when yo bitch tops The Crew &#128175;	0
@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am	0
@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.	1
Nope! It's just yellow OTL	0
Lol colored contacts played out.	0
RT @__nijel: Niggas be out here loving ALL they hoes...that's a no no.	0
"""This is for my ghetto motherfuckers"" -Missy Elliott"	0
@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke	0
"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????"	0
@iamJAYUNO shuddup hoe	0
RT @JaredPhillis: All you do is fucking bitch.	0
Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bitch.	0
@kincade00 @mistaturk5 lmaooo just call my phone if you want them birds *Migos Voice*	0
@DaJetlyfe my nicca	0
Fucking lying cunts man, gotta love them	0
RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..	0
Oh bitch you lurkin !? Well bitch I'm TWERKIN &#128514;&#128588;	0
@PrimoMars nicca u read what i typed u aint slo by a long shot dont play dumb now litebrite lol	0
RT @POONsoaker: Y'all so trash @Cowboys	0
all y'all some hoes tbh	0
Im just in my car jamming to Taylor Swift with my side bitch	0
"""@Allyhaaaaa: Lemmie eat a Oreo &amp; do these dishes."" One oreo? Lol"	0
@cristiannt_ bitch am not gonna shut shit up feel free to join them	0
&#8220;@Yankees: Alfredo Aceves in to relieve @CC_Sabathia here in the 4th. #Yankees&#8221; he needs to go away , gas can !	0
&#8220;@TheSportsDiva23: Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta	0
bitch probably molly'd the 1st nigga that said good mornin' back to her	0
RT @PoliticalLaughs: Liberal Head Explosion: WW2 Navajo Code Talkers Appear in Redskins Jackets. #redskins http://t.co/ouxoQDHmID	0
Dumb ass hoe	0
RT @SVL305: @VJtechsupport @YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b	0
You're just trash like sorry	0
@kieffer_jason u will see it on Saturday and if u don't show up then your a bitch made nigga pussy ass nigga	0
"Don't hit me up talking bout ""who that bitch under yo pic"".. Get yo ass treated"	0
@OMFGITSOSCAR basic trash	0
&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;	0
RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;	0
@chriscurtis410 they be tryna b on the low but one day these bitches gonna realize some niggas talk more then them l&#128514;	0
People are so uncivilized.	0
"Grandma: ""(Macon) is a rinky dink mosquito-filled cop-infested swamp."" LMAO"	0
"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;"	0
When it come to bitches.... niggas will get dirty	0
This bitch got arrested on her wedding night for ordering $650 worth of food and didnt pay.. Shouldve ate the 2 for 20 at applebees.	0
Lord RT @Bbbnnnnnnas: @cocainemodel just shut up you pathetic ass bitch you're so worthless	0
This nigga jerry room smell like bad pussy!&#128530;	1
@SpecialEd24 gotta turn the hoe into housewife	0
RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb	0
even tho i killed a pussy nigga i hope he go to heaven -Young Thug &#128519;	0
I can't stand a snobby stuck up bitch	0
@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back	0
RT @PoohSavage: @Thompson_Era fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr	0
This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut http://t.co/7sU1UIFUNS	0
RT @MichalaSmith4: @zzachbarness @TrippinC &#9995; he has a date, hoe.	0
@2trippymcneely if it's trash I'm kickin yo ass	0
"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."	0
Didn't get to hit the slopes today, but snowboarding lessons first thing in the morning! #excited	0
This niggah @wherzdaBUDD is a fool	0
My down bitch &#128074; my crime partner &#128176;&#128299; ima bitch when he get mad &#128080; my lil doctor &#128155;&#128153;&#128149;	0
@laceeybugg bitch if im talker than you then youre short so stfu	0
My nips are cold &#128563;	0
she thru me dat pussy but I never caught it... u asking me why yo.. it got to much mileage	0
@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2	1
Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:http://t.co/f7HXNDz1hy&#8221;	0
RT @Shan_RBM: They say crazy girls got the best pussy&#128530;	0
Dude said 1:30 bitch I took a whole nap before my 5:30 midterms	0
RT @TrueNovacane: When you think you sliden, bitch you slippen &amp; I know the truth. I KNOWW I KNOWW I KNOWW, YOU KNOW THAT I KNOWW I KNOWW I&#8230;	0
gotta remind myself to put da phone down sometimes cuz I get sidetracked when I see all these bad bitches n den get mad cuz I cant meet em	0
Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;	0
Yall bitches be liking yall asses ate lmfao	0
@iLoveQui that hoe suck	0
RT @TheBossUnicorn_: I'm a crazy bitch.. fml	0
RT @TaeCocky: Look at that bitch way over there stalking my twitter	0
@yoKBFILTHY shit is trash	0
RT @ImJustCeej: RT @BarackOMamba: RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/mTzjAAc0W2	0
"RT @ChubbyGirlGod: Lmaoo RT @patpatbush: That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/e0MTosPl6k"""	0
If you attractive people just gone up and assume you got hoes	0
Wait did @kidfivevibes take my brownies??	0
Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.	0
Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly	0
RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;	0
Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses.	0
RT @YoungRecklesss_: Ain't no money or no hoe in the world can spoil it &#128175; #MyBrothersKeeper	0
I tld that hoe 2 wrongs dnt make a rite now she wanna sing	0
Even they know you my bitch	0
deal with you bitches when I feel like it	0
#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br	0
@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol	0
@TheRealOweifie You do it to us so payback is a bitch. hahaha &lt;3 happy valentines day though.	0
@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron, yes the hell it is get out your book	0
RT @Donnie_Blow: &#8220;@_100d: Having a bitch ain't goofy. Having bitch dat ain't loyal is&#8221; &#128588;&#128175;	0
balling like I'm stunna bitch	0
I snorted shit with more girls in my presence than a dude lmao coke head bitches..	0
"RT @OnDave_: ""@WhereYoHussleAt: @CiddyP_60 ion like him he annoying &#128514; I thincc he knows I don't too""

That nigga a supa fag on Dave"	0
I grew up ina jungle wit the gorilla snakes &amp; bird ass niggas &#128018;&#128013;&#128038;	0
@kieffer_jason umm you sure the hoes I talk to aren't ugly	0
Alarm set, early bird n all that. Night all xx	0
"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch"	0
@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.	0
I don't like that bitch.	0
He's making sure if it's ok for the bitches http://t.co/wE7OBTKetB	0
Night niggers	0
Chill bitch we ain't in love	0
No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do &#128546;&#128299;	0
Bro what in the fuck y'all bitches thinking ... That is not ok	0
RT @MiSSKathEVO: #NoFilter I been getting money I ain't worried 'bout a ho, No matter the occasion I'ma always get the dough &#128539; http://t.co/&#8230;	0
Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl	0
"RT @Brit_Stratton: Me: My bitch face is on point. 
@zzachbarness: That's 24/7. 

#Thanks"	0
"@GWDrums @samzbikowski Oh, wait! *""can I get that photo of me playin with Creed's SIDE PROJECT by itself?"" My bad. Yeah, FOB is embarrassing"	0
RT @FuccSeth: @Huntermoore bitch doing a keg stand at this party http://t.co/mUKk3bOTtU	0
RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho	0
RT @TylerCarter4L: Hell yea bitch!!!	0
"""you better pipe your pussy down over there""- @EsEx_Ruskii&#160;lmao wth does that even mean?"	0
Only hoes cheat	0
My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story	1
RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ	0
RT @OwwKiana: Little niggas love making their girlfriends look stupid, entertaining other bitches and so on, a real nigga would never&#128175;	0
Yo bitch ass needs to boss the fuck up.	1
RT @KxRxSxB: Sometimes I turn my phone on loud to tweet just to hear the bird chirp. #TrueStory #TeamiPhone	0
RT @YrnReggie: How bitch how?&#128529;&#128514;&#128514; http://t.co/FCQfDKI4Zn	0
RT @thecoreyholcomb: ESPN has Jason Whitlock on PTI ass kissing for mister Charlie to justify the bullshit the Eagles did to D. Jackson	0
Just saw the baddest bitch in life walking down the street if she didn't have that Aeropostale shirt on I prolly woulda gamed her ass up	0
@pricelessxxx u good man long time my niggah	0
RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;	0
RT @YolieTheJew: You know all these bitches who posted pics for Zeeti are in the shower like Jim Carey in Ace Ventura after he found out Ei&#8230;	0
RT @lyciaaa_: I have zero hoes &#128533;	0
RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit	0
@Scottt3130 @Brantality @hunterxsfob I think he's retarded or somethin http://t.co/E4P56JkqcX	0
RT @_BlessedAle: You stupid lil ass bitch I ain't fuckin with chuuu.	0
@bocgeogaddi @anepicname lmaooooo epic bird wins.	0
I just want to punch you in the throat when you get my order wrong stupid bitch at sonic	1
@wodaeeex3 bitch i ainn hiden i go str8 to class my teacher lame af	0
RT @DalaiLamaPosts: Even though a bird can fly, it must land on earth.	0
I learnt about birds as a child. Best time to learn @BBCRadio2	0
RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm	0
"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? 
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg"	0
@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy	0
RT @virleehol: @cbinflux Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&#8230;	0
@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere	0
Only hoes love me	0
@itsjaylaaa I don't fight bitchez. They bitch during it to much.	0
This is a sexy tweet. RT @Yankees: With a 6-0 lead, #Yankees turn to Matt Thornton to finish off the Red Sox in the 9th.	0
RT @MasterSleepy: @JefDaBest cranberry juice niggah ... 100% cranberry with vitamin c ... You'll piss it out	0
@Andreaa_olvera prego bitch	0
this why i need bitches	0
RT @NoChillPaz: That bitch is dirty http://t.co/gWvAnyKzoo	0
"Search the terms ""Obama"" and ""Twinkie"" and get a bunch of people rehashing the same handful of jokes while having no idea why Hostess failed"	0
I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;	0
@mikecheck_123 the favorite drink of white trash everywhere....	1
RT @iAmDaHarper: he's saying...he doesn't discriminate. he like darkskin hoes he like lightskin hoes he like Asians. as long as they bad.	0
@Tommayydoee bitch lol	0
RT @Oreo: Woah, the depth of this Ollusion is unreal. #Ollusions http://t.co/fuiVThvZyN	0
I can't even be away from my phone that long karlie right she is a crazy bitch&#128533;	0
RT @TweetTully: This is so great. Regular season ball is for the birds	0
He only favorites your tweet about him to keep his other hoes happy	0
@LessonswithKate - I'm jst fckn w/ you.&#128514; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.&#128557;	0
Your bitch want to fuck the squad &#128527;&#128076;	0
bruh YouTube a bitch ass nigga bruh on me bruh.	0
Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh	0
"""ain't it time for you hoes to get out of here"" LOL this is what Ariana's mom says to us"	0
I wanna see some ass clapping, legs shaking, i wan see a bitch get on they head fa dese BEATs...	0
@SheanXIV &#128514; yea ion do Brussel sprouts .. I barely do cordon Bleu but I wanted to try something dif .. I get tired of nigger foods	0
&#8220;@TeeLaydee: @JustKarahn @what_iDO yasss when a bitch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy	0
@BirdieB420 lets record a song bitch right nowb	0
I'm dat nigga that these hoes just can't stand... &#127926; B.G	0
I need a bitch to drop it down for me lol	0
"someone just called someone a ""bitch ass nigga"" on black ops"	0
I'll be a dick if you wanna act like a pussy.	0
