	text	HOF
180	If Trump is healthy enough to do a town hall, he's healthy enough to debate.[NEWLINE][NEWLINE]He doesn't want to debate because he got the shit kicked out of him last time. EOS	0
181	@jennerific713 @realDonaldTrump Too late for masks! She is dead already! #vote #BidenHarris2020	0
182	@CarolineRoseGiu What about this:[NEWLINE][NEWLINE]Joe Biden 1/20/2021 - 1/22/2023[NEWLINE]Kamala Harris 1/22/2023 - 1/20/2025[NEWLINE][NEWLINE]Kamala Harris 2024 and 2028[NEWLINE][NEWLINE]Just to have the most continuity ... 1 year 366 days Biden and then 9 years 364 Harris.[NEWLINE][NEWLINE]If I understand your constitution right, that's possible.	0
183	New iPhone? Starbucks holiday drinks? Joe Biden and Kamala? All in one day? This is my peak 🥺🥺 #Elections2020	0
184	👍documentary that details a fascinating and complex man, and also exposes the dark side of the US-Saudi relationship. Riveting, infuriating- of note, many of us in the IC were horrified at Saudi behavior. Jared, Trump, and Congress let them off the hook. https://t.co/0uKSiBOTQR	0
185	Sadly, for the country, #Trump ‘s sheep (which is in reality a CULT) are too stupid to be shamed with any video that tells the true story of Trump &amp; his sheep! #TrumpsSheep #TrumpLied200KAmericansdied #MAGA / #MAGA2020 - NOT #ConspiracyTrump The CDC	0
186	I'm listening to the man who needs to win in November.[NEWLINE][NEWLINE]Joe sounds, acts and is presidential.[NEWLINE][NEWLINE]Kick the imposter out of The White House.[NEWLINE][NEWLINE]#BidenHarris2020 [NEWLINE]#TrumpLiesAmericansDie	0
187	He’s infected others. Don’t be a dickhead. Wear a mask. Wash your hands. Vote for #BidenHarris2020 https://t.co/DCIgJgdjhc	1
188	"Oh, to the hell with what is politically correct. VP Joe Biden/Kamala Harris Have Won Our Presidential Election Period.  ""Get Use To It"" @realDonaldTrump You Lost The Election Big Time!"	0
189	@YGalanter NO they are admitting they went to #Ukraine and got fake info from Russia they are desperate and F up bigly  @TuckerCarlsonand Admitting A president went to a foreign country taking the word of Russia #Ukraine  to undermine our election  ( THAT MEANS  ) democrat's were right https://t.co/cP60sDVKOz	1
190	@JoeBiden Are you not already home Joe?  We the People are voting and will make sure you stay there.  Sorry, we will not elect Kamala President.	0
191	trump is holding stimulus shit hostage in order to benefit himself. this is how you know that WE THE PEOPLE are in trouble. he only cares about power and status. #VOTEBLUE #BidenHarris2020	0
193	Cher is coming sez Biden campaign.[NEWLINE]This weekend, award-winning singer and actress Cher will travel to Nevada and Arizona to campaign on behalf of Joe Biden and Kamala Harris. On Saturday, Oct. 24 she will travel to Las Vegas and on Sunday, Oct. 25 she will travel to Phoenix.	0
194	@realDonaldTrump I just heard this: “I’m the president of the United States, not the president of the people who agree with me.” Damn shame it was on a tv show. #BidenHarris2020 @JoshMalina @BradleyWhitford @Richard_Schiff @AllisonBJanney @RobLowe	0
195	Former US Politician Who Called Coronavirus A HOAX Dies Of Covid-19[NEWLINE][NEWLINE]#COVIDIOTS[NEWLINE][NEWLINE]Former #Nashville councillor #TonyTenpenny, 57, died as a result of complications relating to Covid-19 over the weekend.[NEWLINE][NEWLINE]#MOG[NEWLINE]#Texas[NEWLINE]#BidenHarris2020 [NEWLINE] https://t.co/U6o2Y2SdxO	1
198	@WhiteHouse @POTUS @realDonaldTrump Medical treatments for nationals of US should be free just like for those in Britain #learnfromuk #UK #BidenHarris2020	0
199	@realDonaldTrump VOTE HIM OUT![NEWLINE]VOTE HIM OUT![NEWLINE]VOTE HIM OUT![NEWLINE]The people are speaking! #BidenHarris2020	0
201	Amy Coney Barrett’s First Votes Could Throw the Election to Trump #SmartNews [NEWLINE][NEWLINE]Not if we vote in big enough numbers that Joe and Kamala win in a blow out!  https://t.co/Ww1nzcRdF3	0
202	@washingtonpost PLEASE! Like he needs them going up against a brain dead candidate like Joe Biden. Biden will melt down, stutter, stammer and gaffe and you and your MSM pals will still declare him the winner. [NEWLINE][NEWLINE]#Trump2020 #FakeNews	1
203	@hollygirl2008 @BaddCompani I don’t trust them or that.  Sorry! [NEWLINE]#VoteBlueToEndThisNightmare [NEWLINE]#VoteBidenHarris2020[NEWLINE]#RBGRevolution	0
205	Joe Biden and Kamala Harris are going to need all of our prayers, and patience.[NEWLINE]They are inheriting an absolute nightmare that, has to be rebuilt from the bottom up.[NEWLINE]It's so bad that, most of it won't get done.	0
206	Just a reminder that Trump fired the US pandemic response team in 2018	0
207	@JoeBiden @KamalaHarris GLOVES OFF!!! NEGATIVE ADS MUST GO BACK ON. DOUBLE DOWN WITH NEW AD ABOUT THE CRIMINAL NEGLIGENCE OF THE TRUMP ADMINISTRATION THIS PAST WEEK...&amp; YEAR!!! [NEWLINE][NEWLINE]TIME TO FIGHT FIRE WITH FIRE!!![NEWLINE][NEWLINE]LETS CLOSE THE DEAL &amp; RESTORE ORDER!![NEWLINE][NEWLINE]#BidenHarris #BidenHarris2020 https://t.co/PM9O6px5WS	0
208	@AnneFromMaine There used to be 3 on my street. Now there is only one. Also, another neighbor added a #blm and #BidenHarris2020 sign to their yard so I’m not alone anymore!  Love it!	0
209	@luckyladybe67 @smc429 @DavidJHarrisJr @realDonaldTrump Agreed! Me too. The Dems left me in 2016. #Trump2020	0
210	@LouDobbs received your book today. Ordered before you were talking about signings. Love your show! Love your grit! #Trump2020 #MAGA #AmericaFirst #InGodWeTrust #SilentNoMore #SaveTheUSA	0
211	@BrexitBruno @Tomularity @ra1nb0wfa1ry @akattorney @samanthamarika1 @JusBoog88 i have sense and logic. this isn’t about trump. it’s about waking up and not being sheep to the mainstream media that has brainwashed people. Joe and Kamala are corrupt politicians. they’re leftists who use black people for a vote and then forget about them. you’ll see.	1
213	This not parody. This is actually the Trump campaign’s homepage. A juvenile homicidal sicko who has shamed America to depths from which we may never recover. All we can do is make sure he is voted out and hope we can rebuild. https://t.co/X44tOkSru9	1
215	@maireadlynn So, wait - is *everyone* getting the full suit? [NEWLINE][NEWLINE]Cause I want to stunt on these heauxs #BidenHarris2020-style, too...	0
216	"Has anyone else noticed how trump refers to Senator Hillary Clinton, as ""crooked Hillary"", Former Vice President Biden as ""sleepy Joe"" &amp; Senator Kamala Harris as a ""monster""? Classy huh? Very ""Presidential""... hmm..."	0
217	Now is the time for #BidenHarris2020 to dominate the news! [NEWLINE][NEWLINE]I hope they are both out there every day talking about all the issues that matter to the American people [NEWLINE][NEWLINE]#AmericaNeedsBiden #VoteBidenHarris2020 #FreshTweets https://t.co/lmhDIeH0tc	0
218	@Robin_Blue19 Donald Trump suffers from dain bramage. https://t.co/YcyTble4SU	0
219	@DWUhlfelderLaw Hope the #VoteBlue2020	0
221	@RichardGrenell @JoeBiden #Plagiarizers gonna #Plagiarize[NEWLINE]#Plagiarism[NEWLINE]#BidenHarris2020 [NEWLINE][NEWLINE]#Trump2020LandslideVictory	0
222	Sure did...#GOPSuperSpreaders #GOPCorruptionOverCountry #GOPDeathCult #TrumpCrimeFamily #WearADamnMask #200KDeadAmericans #BidenHarris2020 #VOTE #VoteBlue2020 https://t.co/vzmtnB0pWJ	1
223	@GOP @realDonaldTrump He had 4 years... and NOTHING! #VoteBlue2020 https://t.co/CXLIPrvMy4	0
224	@JoeBiden Take my energy! #BidenHarris2020	0
226	Can you believe this? #TrumpCovid #Trump2020 https://t.co/FGRu84Dcgs	0
227	@Drexler771 @daveoneillsf @NephilumDaddy @Politics_Polls @RedfieldWilton Gotcha. Trump is fooling you bud. I’m sorry. He doesn’t give a damn about you, or any ordinary American. He could care less. Why can’t he just understand that the economy won’t come roaring back if COVID is contained?	0
228	leaked image of donald trump[NEWLINE][NEWLINE]#TrumpIsALaughingStock[NEWLINE]#Trump2020 https://t.co/xBQ0xGvhnS	0
229	@weaverXP @yanksfan00 @DebTalleyPsyD @lwperkinsart @toddstarnes @JoeBiden @KXEL1540 @POTUS Best of luck!  Hope your opinion holds fast after tonight's debate!  The President appreciates some good competition.[NEWLINE][NEWLINE]#Trump2020	0
230	@CHIZMAGA They are cheating on social media! https://t.co/qv5qYfKC98	0
232	I’m low key a little salty that I donated to the Biden campaign a few times and never got my stickers. I see you, Joe and Kamala. 🤨 #Biden2020	0
233	If Trump wins PA, he wins re-election.	0
234	Cancel all debates.  Buy the airtime and long form discus the platform @JoeBiden is running on.  Would have so much more return than trying to get anything over a 3yr olds tantrum.  #BidenHarris2020 #TrumpIsANationalDisgrace	1
235	"How the fuck is Joe Biden ""harm reduction"" like for who? You think a notoriously violent transphobe is harm reduction? You think that a segregationist is harm reduction?[NEWLINE][NEWLINE]Just admit you have no real principles, and stop trying to guilt people into voting for their oppressors."	1
236	President @realDonaldTrump in #Pennsylvania: When asked about fracking, Biden said he would make sure it’s ELIMINATED https://t.co/9sqk6OhVBq	0
237	He’s going to the hospital for a hoax??? #MAGA2020 https://t.co/AmPSq3xbQw	0
238	@Annapurna_Post So, they're hoping Trump wins and also want Kamala Harris to win who is the opposition in the elections as Joe Biden and Kamala Harris are the allies. So their intention and goal seems to be quite vague and unusual.	0
239	@1redcupcake The signs for Trump in public space which is illegal. Not signs in your yard. I have a #BidenHarris2020 sign in my yard.	0
240	ey Joe Biden why ya Been Hiding Song https://t.co/WIUBIT5Xpg… https://t.co/8Dc44NHakA make it go Viral Help me if you can!!!! Repost)  May The Lord look over you #WednesdayThoughts #Cnn [NEWLINE]@realDonaldTrump[NEWLINE][NEWLINE]@Loudobbs[NEWLINE][NEWLINE] #Foxnews #BlackVoicesForTrump #MAGA2020 #WalkAway https://t.co/fo1h2zghoY	0
241	Gotta Love This Guy! Do The Rebel Kick, Everybody! https://t.co/JGmfX07QFL[NEWLINE][NEWLINE]#MAGA #Trump2020 #OneAmericaNews #FreedomOfExpression	0
242	@MikeyNog I bet Dr. Fauci knows that trump never got it.  In his interview with Tapper over his quote being used in a trump ad, he got very dark and pretty much told trump it wouldn't be a good idea for him to be used for political purposes...	0
243	@DonnyTheMessiah @realDonaldTrump Joe Biden and Kamala Harris are on board a ship that sinks. Who survives?  AMERICA	0
244	Wow @FoxNews Chris Wallace has been seen more on your programming over  past 2 days than past 2 yrs. DAMAGE CONTROL he has no credibility. #fakenews #Trump2020	0
245	Analyzing Trump's EPIC Strategy to Win the 2020 Election https://t.co/rsauFVPWfs via @YouTube nice quick electoral strategy video by @RedEaglePatriot	0
246	@AyaneKunoichi //I thought the Donald Trump one was real--	0
247	America, When Do I Begin? #MAGA #Trump2020 https://t.co/ghvtIyZnEn via @YouTube	0
248	Biden Refuses to Answer Whether He Plans on 'Packing the Supreme Court' | Sean Hannity https://t.co/DHUue2qHXA [NEWLINE] ~ #TrumpPence2020 #MAGA2020	0
249	Your vote cancels one of 45s. I've been canceling votes for decades. It's very satisfying. #RBGsDyingWish #TrumpFailed #TrumpLiedPeopleDied #VoteBlue2020 #VoteBidenHarrisToSaveAmerica https://t.co/EnCO7YUJEW	0
250	All of my hatred for Joe Biden and Kamala Harris has been thrown to the wind as my body trembles in anticipation	0
252	"@JohnnyBaxPoker @zleights Are you sure it's a good day? I'm sure you've heard ""It ain't over till it's over"" 😀  BTW Will you still think it was a good day if Joe Biden does win and shortly after, Kamala Harris becomes the President of the United States of America?"	0
253	So adhering to safety guidelines and advocating for others to do the same makes you feminine—and that’s somehow a bad thing? 🤷🏻‍♀️🤦🏻‍♀️ #BidenHarris2020 https://t.co/cjL2ovNFVb	0
255	@SpeakerPelosi @RepRaskin Trump continues to show his disrespect for the office. This time he is blatantly planning to campaign on government property.[NEWLINE][NEWLINE]The only thing Trump appears to be  mentally capable of doing should be investigated by the US Ethics Committee.[NEWLINE][NEWLINE]https://t.co/aRXfOWXRWE	0
256	Is Donald Trump trying to lose or just trying to burn it all down?[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]#JoeWillLeadUs[NEWLINE]Tariffs paid off👇 https://t.co/h8REoJiSvg https://t.co/NczQBJ4g7k	0
257	@NBCNews Tell it to BLM anarchists. They are on their side and they hate Trump.	0
258	Joe Biden is HEAVILY limiting his exposure to press/public in the most crucial weeks leading up to the election - because he is his own biggest threat. He is relying on a few 2 hour sprints.[NEWLINE][NEWLINE]This is a sign. Read the writing on the wall, America. Vote accordingly. [NEWLINE][NEWLINE]#trump2020	0
259	@HMcdoolittle He would sell his grandkids for that. Of course he would/did. He probably got a cut from our troops being offed‼️At least less interest on his loan🤷🏼‍♀️We know he told Oligarchs secrets in the white house already. We have pictures to prove it😮 😁 #PutinsPuppet #BidenHarris2020  😉	1
260	@icecube Will you accept the well-deserved criticism if Trump wins in November and immediately forgets all about you?[NEWLINE][NEWLINE]#Cuzthatswhatsgonnahappen	0
261	Its funny watching Democrats heads explode after Trumps nomination of Amy Coney Barrett[NEWLINE]#AmyConeyBarrett [NEWLINE]#SCOTUSNomination [NEWLINE]#Trump2020 [NEWLINE]#Trump2020LandslideVictory	0
262	"Prime Minister Justin Trudeau says his government is bracing for potential ""disruptions"" if the U.S. election results are not clear. [NEWLINE]""We need to be ready for any outcomes,"" he said.  https://t.co/XhfTkOX5ay @OttawaReporter"	0
263	Obama knew.  [NEWLINE][NEWLINE]Biden knew.[NEWLINE][NEWLINE]Kamala knew.[NEWLINE][NEWLINE]...and if Creepy Joe was such a great father, why didn't he get his son into rehab? Why did he instead use his addict son for his own benefit.  #JoeIsATerribleFather https://t.co/BUFyB1KRO9	1
